"id","send_date","estimated_age","age_range","channel","coupon","clicked","last_step","nb_units","order_value"
255173,2019-04-18,"40","31-45","SMS",2,0,"received",0,0
255174,2019-04-08,"68","60+","Email",2,0,"received",0,0
255175,2019-04-28,"60","46-60","SMS",2,0,"received",0,0
255176,2019-04-30,"22","18-30","SMS",2,0,"received",0,0
255177,2019-04-25,"24","18-30","SMS",2,0,"received",0,0
255178,2019-04-29,"24","18-30","SMS",6,0,"received",0,0
255179,2019-04-26,"26","18-30","Email",2,0,"received",0,0
255180,2019-04-07,"66","60+","SMS",4,0,"received",0,0
255181,2019-04-02,"45","31-45","SMS",4,0,"received",0,0
255182,2019-04-05,"32","31-45","SMS",6,0,"received",0,0
255183,2019-04-13,"28","18-30","Email",4,0,"received",0,0
255184,2019-04-06,"21","18-30","SMS",2,0,"received",0,0
255185,2019-04-20,"36","31-45","Email",2,0,"received",0,0
255186,2019-04-21,"49","46-60","Email",2,0,"received",0,0
255187,2019-04-15,"48","46-60","Email",4,0,"received",0,0
255188,2019-04-24,"58","46-60","Email",2,0,"received",0,0
255189,2019-04-14,"18","18-30","Email",6,0,"received",0,0
255190,2019-04-10,"22","18-30","Email",2,0,"received",0,0
255191,2019-04-24,"50","46-60","Email",2,0,"received",0,0
255192,2019-04-26,"21","18-30","SMS",2,0,"received",0,0
255193,2019-04-18,"29","18-30","Email",2,0,"received",0,0
255194,2019-04-18,"35","31-45","Email",6,0,"received",0,0
255195,2019-04-03,"24","18-30","SMS",2,0,"received",0,0
255196,2019-04-24,"21","18-30","Email",6,0,"received",0,0
255197,2019-04-28,"60","46-60","SMS",6,0,"received",0,0
255198,2019-04-24,"42","31-45","SMS",2,0,"received",0,0
255199,2019-04-09,"39","31-45","SMS",4,0,"received",0,0
255200,2019-04-04,"39","31-45","Email",6,0,"received",0,0
255201,2019-04-02,"34","31-45","Email",2,0,"received",0,0
255202,2019-04-25,"31","31-45","SMS",4,0,"received",0,0
255203,2019-04-13,"36","31-45","SMS",4,0,"received",0,0
255204,2019-04-13,"60","46-60","Email",2,0,"received",0,0
255205,2019-04-10,"43","31-45","SMS",2,0,"received",0,0
255206,2019-04-07,"19","18-30","SMS",4,0,"received",0,0
255207,2019-04-01,"74","60+","Email",6,0,"received",0,0
255208,2019-04-25,"38","31-45","Email",2,0,"received",0,0
255209,2019-04-13,"23","18-30","Email",2,0,"received",0,0
255210,2019-04-17,"42","31-45","SMS",4,0,"received",0,0
255211,2019-04-17,"47","46-60","Email",2,0,"received",0,0
255212,2019-04-28,"53","46-60","SMS",6,0,"received",0,0
255213,2019-04-28,"24","18-30","SMS",4,0,"received",0,0
255214,2019-04-01,"18","18-30","SMS",2,0,"received",0,0
255215,2019-04-08,"27","18-30","SMS",2,0,"received",0,0
255216,2019-04-11,"53","46-60","SMS",2,1,"bounced",0,0
255217,2019-04-28,"51","46-60","SMS",2,1,"bounced",0,0
255218,2019-04-13,"34","31-45","Email",2,0,"received",0,0
255219,2019-05-01,"35","31-45","Email",4,0,"received",0,0
255220,2019-04-29,"31","31-45","Email",6,0,"received",0,0
255221,2019-04-18,"35","31-45","Email",4,0,"received",0,0
255222,2019-04-22,"37","31-45","Email",2,0,"received",0,0
255223,2019-04-14,"47","46-60","SMS",4,0,"received",0,0
255224,2019-04-03,"30","18-30","SMS",2,0,"received",0,0
255225,2019-04-02,"35","31-45","SMS",6,0,"received",0,0
255226,2019-04-20,"69","60+","Email",4,0,"received",0,0
255227,2019-04-26,"72","60+","SMS",2,0,"received",0,0
255228,2019-04-18,"60","60+","SMS",6,0,"received",0,0
255229,2019-04-06,"42","31-45","SMS",6,0,"received",0,0
255230,2019-04-03,"33","31-45","Email",2,0,"received",0,0
255231,2019-04-23,"18","18-30","Email",4,0,"received",0,0
255232,2019-04-16,"63","60+","SMS",2,0,"received",0,0
255233,2019-04-11,"34","31-45","Email",2,0,"received",0,0
255234,2019-04-24,"23","18-30","Email",2,1,"bounced",0,0
255235,2019-04-16,"30","18-30","Email",4,0,"received",0,0
255236,2019-04-08,"28","18-30","SMS",4,0,"received",0,0
255237,2019-04-01,"33","31-45","SMS",2,0,"received",0,0
255238,2019-04-21,"62","60+","SMS",4,0,"received",0,0
255239,2019-04-19,"44","31-45","SMS",2,0,"received",0,0
255240,2019-04-27,"44","31-45","SMS",6,0,"received",0,0
255241,2019-05-01,"35","31-45","Email",6,0,"received",0,0
255242,2019-04-11,"29","18-30","Email",4,0,"received",0,0
255243,2019-04-29,"51","46-60","SMS",2,0,"received",0,0
255244,2019-04-13,"60","46-60","Email",4,0,"received",0,0
255245,2019-04-20,"25","18-30","Email",2,0,"received",0,0
255246,2019-05-01,"21","18-30","Email",2,0,"received",0,0
255247,2019-04-25,"23","18-30","Email",4,0,"received",0,0
255248,2019-04-13,"23","18-30","SMS",6,0,"received",0,0
255249,2019-04-06,"42","31-45","SMS",2,0,"received",0,0
255250,2019-04-26,"70","60+","SMS",2,0,"received",0,0
255251,2019-04-03,"35","31-45","Email",2,1,"saw review",0,0
255252,2019-04-13,"40","31-45","SMS",4,1,"bounced",0,0
255253,2019-04-08,"44","31-45","Email",2,0,"received",0,0
255254,2019-04-04,"68","60+","SMS",6,0,"received",0,0
255255,2019-04-28,"26","18-30","SMS",2,0,"received",0,0
255256,2019-04-08,"46","46-60","Email",4,0,"received",0,0
255257,2019-04-11,"46","46-60","SMS",6,0,"received",0,0
255258,2019-04-05,"54","46-60","SMS",6,0,"received",0,0
255259,2019-04-05,"29","18-30","SMS",4,0,"received",0,0
255260,2019-04-09,"30","18-30","SMS",2,0,"received",0,0
255261,2019-04-24,"31","31-45","SMS",2,0,"received",0,0
255262,2019-04-21,"37","31-45","Email",2,0,"received",0,0
255263,2019-04-16,"26","18-30","Email",2,0,"received",0,0
255264,2019-04-16,"18","18-30","Email",2,0,"received",0,0
255265,2019-04-27,"27","18-30","SMS",2,0,"received",0,0
255266,2019-04-15,"20","18-30","Email",6,0,"received",0,0
255267,2019-04-14,"29","18-30","SMS",2,0,"received",0,0
255268,2019-04-20,"19","18-30","SMS",2,0,"received",0,0
255269,2019-04-22,"74","60+","SMS",4,0,"received",0,0
255270,2019-04-12,"72","60+","Email",2,0,"received",0,0
255271,2019-04-12,"33","31-45","Email",2,0,"received",0,0
255272,2019-04-13,"18","18-30","Email",2,0,"received",0,0
255273,2019-04-30,"37","31-45","Email",4,1,"saw review",0,0
255274,2019-04-08,"28","18-30","SMS",2,0,"received",0,0
255275,2019-04-30,"34","31-45","Email",2,0,"received",0,0
255276,2019-04-18,"42","31-45","Email",2,0,"received",0,0
255277,2019-04-27,"32","31-45","SMS",4,0,"received",0,0
255278,2019-04-13,"26","18-30","SMS",2,0,"received",0,0
255279,2019-04-28,"54","46-60","Email",4,0,"received",0,0
255280,2019-04-06,"23","18-30","Email",2,0,"received",0,0
255281,2019-04-04,"25","18-30","Email",2,0,"received",0,0
255282,2019-04-15,"30","18-30","Email",4,0,"received",0,0
255283,2019-04-06,"20","18-30","SMS",2,0,"received",0,0
255284,2019-04-26,"35","31-45","Email",2,0,"received",0,0
255285,2019-04-08,"35","31-45","Email",4,0,"received",0,0
255286,2019-04-19,"22","18-30","SMS",2,0,"received",0,0
255287,2019-04-18,"28","18-30","Email",2,0,"received",0,0
255288,2019-04-02,"22","18-30","SMS",2,0,"received",0,0
255289,2019-04-22,"45","31-45","SMS",6,0,"received",0,0
255290,2019-04-02,"30","18-30","SMS",6,0,"received",0,0
255291,2019-04-29,"29","18-30","Email",2,0,"received",0,0
255292,2019-04-18,"62","60+","SMS",4,0,"received",0,0
255293,2019-04-19,"21","18-30","SMS",2,1,"saw review",0,0
255294,2019-04-13,"36","31-45","Email",2,0,"received",0,0
255295,2019-04-10,"19","18-30","SMS",2,0,"received",0,0
255296,2019-04-13,"31","31-45","Email",2,0,"received",0,0
255297,2019-04-27,"60","46-60","SMS",4,0,"received",0,0
255298,2019-04-07,"43","31-45","Email",2,0,"received",0,0
255299,2019-04-10,"36","31-45","Email",4,0,"received",0,0
255300,2019-04-12,"39","31-45","Email",2,0,"received",0,0
255301,2019-04-21,"45","31-45","SMS",2,0,"received",0,0
255302,2019-04-26,"36","31-45","SMS",2,0,"received",0,0
255303,2019-04-09,"43","31-45","SMS",2,0,"received",0,0
255304,2019-04-03,"36","31-45","SMS",2,0,"received",0,0
255305,2019-04-12,"45","31-45","SMS",2,0,"received",0,0
255306,2019-04-24,"43","31-45","Email",4,0,"received",0,0
255307,2019-04-01,"62","60+","Email",4,1,"bounced",0,0
255308,2019-04-06,"61","60+","SMS",4,0,"received",0,0
255309,2019-04-16,"62","60+","SMS",4,0,"received",0,0
255310,2019-04-26,"34","31-45","SMS",4,0,"received",0,0
255311,2019-04-10,"40","31-45","SMS",2,0,"received",0,0
255312,2019-04-29,"23","18-30","SMS",4,0,"received",0,0
255313,2019-04-07,"26","18-30","Email",2,0,"received",0,0
255314,2019-04-04,"30","18-30","SMS",2,1,"saw review",0,0
255315,2019-04-07,"40","31-45","SMS",2,0,"received",0,0
255316,2019-04-24,"29","18-30","Email",2,1,"purchased",1,38
255317,2019-04-06,"18","18-30","Email",4,0,"received",0,0
255318,2019-04-05,"26","18-30","SMS",2,1,"bounced",0,0
255319,2019-04-02,"39","31-45","SMS",6,0,"received",0,0
255320,2019-04-01,"19","18-30","Email",2,0,"received",0,0
255321,2019-04-08,"34","31-45","SMS",4,0,"received",0,0
255322,2019-04-22,"37","31-45","SMS",4,0,"received",0,0
255323,2019-04-10,"40","31-45","Email",2,0,"received",0,0
255324,2019-04-02,"53","46-60","Email",2,0,"received",0,0
255325,2019-04-07,"59","46-60","SMS",2,0,"received",0,0
255326,2019-04-12,"19","18-30","SMS",2,0,"received",0,0
255327,2019-04-16,"21","18-30","SMS",2,0,"received",0,0
255328,2019-04-20,"44","31-45","Email",2,0,"received",0,0
255329,2019-04-08,"35","31-45","Email",4,0,"received",0,0
255330,2019-04-18,"31","31-45","Email",2,0,"received",0,0
255331,2019-04-30,"24","18-30","Email",2,0,"received",0,0
255332,2019-04-21,"28","18-30","Email",2,0,"received",0,0
255333,2019-04-07,"45","31-45","Email",6,0,"received",0,0
255334,2019-04-12,"65","60+","SMS",2,0,"received",0,0
255335,2019-04-10,"22","18-30","Email",4,0,"received",0,0
255336,2019-04-15,"42","31-45","Email",2,0,"received",0,0
255337,2019-04-04,"32","31-45","Email",2,0,"received",0,0
255338,2019-04-17,"21","18-30","Email",4,0,"received",0,0
255339,2019-04-23,"21","18-30","SMS",4,0,"received",0,0
255340,2019-04-15,"26","18-30","SMS",2,0,"received",0,0
255341,2019-04-12,"19","18-30","SMS",4,0,"received",0,0
255342,2019-04-05,"25","18-30","SMS",4,0,"received",0,0
255343,2019-04-09,"29","18-30","Email",2,0,"received",0,0
255344,2019-04-28,"31","31-45","Email",4,0,"received",0,0
255345,2019-04-17,"57","46-60","Email",2,0,"received",0,0
255346,2019-04-13,"75","60+","SMS",4,0,"received",0,0
255347,2019-04-24,"41","31-45","SMS",2,0,"received",0,0
255348,2019-04-13,"30","18-30","Email",2,0,"received",0,0
255349,2019-04-05,"22","18-30","SMS",2,0,"received",0,0
255350,2019-04-03,"21","18-30","SMS",4,0,"received",0,0
255351,2019-04-28,"64","60+","Email",2,0,"received",0,0
255352,2019-04-06,"36","31-45","Email",2,0,"received",0,0
255353,2019-04-19,"31","31-45","Email",2,0,"received",0,0
255354,2019-04-12,"45","31-45","SMS",2,0,"received",0,0
255355,2019-04-03,"42","31-45","Email",2,0,"received",0,0
255356,2019-04-20,"36","31-45","SMS",2,0,"received",0,0
255357,2019-04-29,"54","46-60","SMS",2,0,"received",0,0
255358,2019-04-25,"45","31-45","SMS",4,0,"received",0,0
255359,2019-04-09,"39","31-45","SMS",2,0,"received",0,0
255360,2019-04-21,"43","31-45","SMS",2,0,"received",0,0
255361,2019-04-15,"28","18-30","SMS",2,0,"received",0,0
255362,2019-04-30,"54","46-60","SMS",2,0,"received",0,0
255363,2019-04-05,"31","31-45","SMS",2,0,"received",0,0
255364,2019-04-28,"65","60+","SMS",4,0,"received",0,0
255365,2019-04-08,"75","60+","Email",4,0,"received",0,0
255366,2019-04-23,"20","18-30","Email",2,0,"received",0,0
255367,2019-04-09,"48","46-60","SMS",2,0,"received",0,0
255368,2019-04-17,"40","31-45","Email",2,0,"received",0,0
255369,2019-04-07,"31","31-45","SMS",4,0,"received",0,0
255370,2019-04-10,"37","31-45","Email",2,0,"received",0,0
255371,2019-04-16,"28","18-30","Email",4,0,"received",0,0
255372,2019-05-01,"39","31-45","Email",2,0,"received",0,0
255373,2019-04-08,"23","18-30","Email",4,1,"purchased",2,72
255374,2019-04-18,"21","18-30","Email",2,0,"received",0,0
255375,2019-04-01,"30","18-30","SMS",4,0,"received",0,0
255376,2019-04-20,"53","46-60","Email",2,0,"received",0,0
255377,2019-04-19,"21","18-30","Email",6,0,"received",0,0
255378,2019-04-28,"36","31-45","Email",4,0,"received",0,0
255379,2019-04-25,"31","31-45","SMS",2,0,"received",0,0
255380,2019-04-08,"68","60+","SMS",2,0,"received",0,0
255381,2019-04-30,"40","31-45","SMS",2,0,"received",0,0
255382,2019-04-29,"19","18-30","SMS",2,0,"received",0,0
255383,2019-04-03,"42","31-45","Email",2,0,"received",0,0
255384,2019-04-23,"37","31-45","Email",6,0,"received",0,0
255385,2019-04-23,"68","60+","Email",4,0,"received",0,0
255386,2019-04-24,"40","31-45","SMS",6,0,"received",0,0
255387,2019-04-23,"59","46-60","SMS",2,0,"received",0,0
255388,2019-04-13,"73","60+","SMS",2,0,"received",0,0
255389,2019-04-01,"30","18-30","SMS",2,0,"received",0,0
255390,2019-04-07,"55","46-60","SMS",2,0,"received",0,0
255391,2019-04-06,"29","18-30","SMS",2,0,"received",0,0
255392,2019-04-18,"35","31-45","SMS",2,0,"received",0,0
255393,2019-04-22,"57","46-60","SMS",6,1,"bounced",0,0
255394,2019-04-19,"36","31-45","Email",6,0,"received",0,0
255395,2019-04-26,"18","18-30","SMS",2,0,"received",0,0
255396,2019-04-11,"24","18-30","SMS",2,0,"received",0,0
255397,2019-04-27,"60","60+","SMS",2,0,"received",0,0
255398,2019-04-13,"25","18-30","SMS",4,0,"received",0,0
255399,2019-04-04,"28","18-30","Email",2,0,"received",0,0
255400,2019-04-02,"54","46-60","SMS",2,0,"received",0,0
255401,2019-04-03,"39","31-45","SMS",4,1,"added to cart",0,0
255402,2019-04-12,"35","31-45","Email",2,0,"received",0,0
255403,2019-04-14,"30","18-30","SMS",2,0,"received",0,0
255404,2019-04-23,"31","31-45","Email",2,0,"received",0,0
255405,2019-04-08,"65","60+","SMS",2,0,"received",0,0
255406,2019-04-04,"24","18-30","SMS",2,0,"received",0,0
255407,2019-04-13,"25","18-30","SMS",4,1,"bounced",0,0
255408,2019-04-29,"58","46-60","Email",4,0,"received",0,0
255409,2019-04-15,"30","18-30","SMS",4,1,"saw review",0,0
255410,2019-04-18,"37","31-45","Email",6,0,"received",0,0
255411,2019-04-04,"27","18-30","Email",4,1,"purchased",1,36
255412,2019-04-03,"18","18-30","Email",2,0,"received",0,0
255413,2019-04-08,"69","60+","SMS",2,0,"received",0,0
255414,2019-04-07,"36","31-45","SMS",4,0,"received",0,0
255415,2019-05-01,"39","31-45","SMS",2,0,"received",0,0
255416,2019-04-07,"35","31-45","Email",2,0,"received",0,0
255417,2019-04-13,"38","31-45","SMS",2,0,"received",0,0
255418,2019-04-16,"25","18-30","SMS",2,0,"received",0,0
255419,2019-04-27,"21","18-30","Email",4,0,"received",0,0
255420,2019-04-13,"18","18-30","Email",2,0,"received",0,0
255421,2019-04-27,"49","46-60","SMS",4,0,"received",0,0
255422,2019-04-01,"40","31-45","SMS",6,0,"received",0,0
255423,2019-04-17,"38","31-45","SMS",2,0,"received",0,0
255424,2019-04-28,"22","18-30","SMS",2,0,"received",0,0
255425,2019-04-03,"32","31-45","Email",6,0,"received",0,0
255426,2019-04-14,"41","31-45","Email",4,0,"received",0,0
255427,2019-04-27,"22","18-30","SMS",2,1,"bounced",0,0
255428,2019-04-16,"41","31-45","SMS",6,0,"received",0,0
255429,2019-04-21,"46","46-60","Email",2,0,"received",0,0
255430,2019-04-14,"19","18-30","SMS",2,0,"received",0,0
255431,2019-04-23,"24","18-30","Email",2,0,"received",0,0
255432,2019-04-08,"33","31-45","SMS",2,0,"received",0,0
255433,2019-04-29,"29","18-30","SMS",2,0,"received",0,0
255434,2019-04-06,"35","31-45","SMS",4,0,"received",0,0
255435,2019-04-05,"24","18-30","Email",2,0,"received",0,0
255436,2019-04-10,"36","31-45","Email",6,0,"received",0,0
255437,2019-04-28,"52","46-60","Email",2,0,"received",0,0
255438,2019-04-02,"41","31-45","Email",6,0,"received",0,0
255439,2019-04-23,"41","31-45","SMS",2,0,"received",0,0
255440,2019-04-27,"43","31-45","SMS",4,0,"received",0,0
255441,2019-04-30,"56","46-60","SMS",6,0,"received",0,0
255442,2019-04-02,"19","18-30","Email",4,0,"received",0,0
255443,2019-04-11,"71","60+","Email",2,0,"received",0,0
255444,2019-04-13,"37","31-45","SMS",4,0,"received",0,0
255445,2019-04-16,"22","18-30","Email",4,0,"received",0,0
255446,2019-04-12,"60","60+","Email",6,0,"received",0,0
255447,2019-04-12,"39","31-45","SMS",4,0,"received",0,0
255448,2019-04-09,"63","60+","SMS",4,0,"received",0,0
255449,2019-04-12,"70","60+","Email",4,0,"received",0,0
255450,2019-04-16,"37","31-45","SMS",2,0,"received",0,0
255451,2019-04-14,"21","18-30","Email",2,0,"received",0,0
255452,2019-04-08,"18","18-30","SMS",2,0,"received",0,0
255453,2019-04-24,"30","18-30","SMS",2,0,"received",0,0
255454,2019-04-04,"33","31-45","SMS",2,0,"received",0,0
255455,2019-04-06,"27","18-30","SMS",2,0,"received",0,0
255456,2019-04-30,"34","31-45","SMS",2,0,"received",0,0
255457,2019-04-20,"21","18-30","SMS",2,0,"received",0,0
255458,2019-04-21,"37","31-45","SMS",2,0,"received",0,0
255459,2019-04-06,"37","31-45","Email",2,0,"received",0,0
255460,2019-04-24,"34","31-45","Email",2,0,"received",0,0
255461,2019-04-04,"32","31-45","SMS",4,0,"received",0,0
255462,2019-04-12,"40","31-45","Email",2,0,"received",0,0
255463,2019-04-17,"53","46-60","SMS",4,0,"received",0,0
255464,2019-04-21,"26","18-30","SMS",4,0,"received",0,0
255465,2019-04-03,"50","46-60","Email",2,0,"received",0,0
255466,2019-04-22,"60","46-60","Email",4,0,"received",0,0
255467,2019-04-02,"18","18-30","Email",6,0,"received",0,0
255468,2019-04-28,"28","18-30","SMS",4,0,"received",0,0
255469,2019-04-10,"35","31-45","SMS",2,0,"received",0,0
255470,2019-04-01,"25","18-30","Email",4,0,"received",0,0
255471,2019-04-30,"23","18-30","Email",2,0,"received",0,0
255472,2019-04-28,"30","18-30","SMS",2,0,"received",0,0
255473,2019-04-18,"25","18-30","Email",2,0,"received",0,0
255474,2019-04-03,"39","31-45","Email",4,0,"received",0,0
255475,2019-04-26,"58","46-60","SMS",2,0,"received",0,0
255476,2019-04-26,"21","18-30","SMS",6,0,"received",0,0
255477,2019-04-25,"31","31-45","SMS",2,1,"bounced",0,0
255478,2019-04-25,"33","31-45","SMS",2,0,"received",0,0
255479,2019-04-25,"65","60+","Email",2,0,"received",0,0
255480,2019-04-25,"35","31-45","SMS",4,0,"received",0,0
255481,2019-04-16,"60","46-60","SMS",2,1,"saw review",0,0
255482,2019-04-16,"28","18-30","Email",6,0,"received",0,0
255483,2019-04-08,"18","18-30","Email",4,0,"received",0,0
255484,2019-04-14,"33","31-45","Email",4,0,"received",0,0
255485,2019-04-01,"59","46-60","SMS",2,0,"received",0,0
255486,2019-04-01,"56","46-60","Email",2,0,"received",0,0
255487,2019-04-12,"26","18-30","SMS",2,0,"received",0,0
255488,2019-04-10,"33","31-45","Email",6,0,"received",0,0
255489,2019-04-17,"52","46-60","Email",4,0,"received",0,0
255490,2019-04-03,"36","31-45","SMS",2,0,"received",0,0
255491,2019-04-12,"18","18-30","SMS",2,0,"received",0,0
255492,2019-04-24,"23","18-30","SMS",4,0,"received",0,0
255493,2019-04-15,"36","31-45","Email",2,0,"received",0,0
255494,2019-04-14,"30","18-30","SMS",4,0,"received",0,0
255495,2019-04-12,"64","60+","SMS",2,0,"received",0,0
255496,2019-04-06,"35","31-45","SMS",2,0,"received",0,0
255497,2019-04-28,"44","31-45","SMS",6,0,"received",0,0
255498,2019-04-11,"34","31-45","SMS",4,0,"received",0,0
255499,2019-04-12,"18","18-30","SMS",4,0,"received",0,0
255500,2019-04-27,"28","18-30","Email",2,0,"received",0,0
255501,2019-04-12,"19","18-30","SMS",2,0,"received",0,0
255502,2019-04-22,"39","31-45","SMS",2,0,"received",0,0
255503,2019-04-01,"22","18-30","SMS",6,1,"saw review",0,0
255504,2019-04-15,"40","31-45","SMS",2,0,"received",0,0
255505,2019-04-25,"20","18-30","SMS",4,0,"received",0,0
255506,2019-04-08,"33","31-45","Email",2,0,"received",0,0
255507,2019-04-01,"20","18-30","SMS",2,0,"received",0,0
255508,2019-04-08,"75","60+","Email",6,0,"received",0,0
255509,2019-04-10,"34","31-45","Email",4,0,"received",0,0
255510,2019-04-09,"41","31-45","SMS",2,0,"received",0,0
255511,2019-04-05,"25","18-30","SMS",4,0,"received",0,0
255512,2019-04-22,"20","18-30","Email",4,1,"bounced",0,0
255513,2019-05-01,"41","31-45","Email",2,0,"received",0,0
255514,2019-04-18,"36","31-45","Email",2,0,"received",0,0
255515,2019-04-04,"47","46-60","SMS",4,0,"received",0,0
255516,2019-04-24,"34","31-45","Email",4,0,"received",0,0
255517,2019-04-14,"22","18-30","SMS",6,0,"received",0,0
255518,2019-04-06,"20","18-30","SMS",2,1,"added to cart",0,0
255519,2019-04-05,"31","31-45","Email",2,0,"received",0,0
255520,2019-04-28,"33","31-45","Email",6,0,"received",0,0
255521,2019-04-06,"43","31-45","SMS",2,0,"received",0,0
255522,2019-04-05,"60","46-60","SMS",4,0,"received",0,0
255523,2019-04-02,"28","18-30","SMS",6,0,"received",0,0
255524,2019-04-23,"44","31-45","Email",2,0,"received",0,0
255525,2019-04-21,"24","18-30","Email",2,1,"bounced",0,0
255526,2019-04-03,"30","18-30","Email",2,0,"received",0,0
255527,2019-04-07,"51","46-60","Email",4,0,"received",0,0
255528,2019-04-06,"25","18-30","Email",6,0,"received",0,0
255529,2019-04-24,"52","46-60","Email",2,1,"purchased",1,38
255530,2019-04-30,"43","31-45","Email",2,0,"received",0,0
255531,2019-04-02,"40","31-45","Email",2,0,"received",0,0
255532,2019-04-23,"38","31-45","Email",6,1,"bounced",0,0
255533,2019-04-29,"26","18-30","Email",4,0,"received",0,0
255534,2019-04-12,"23","18-30","SMS",4,0,"received",0,0
255535,2019-04-30,"33","31-45","SMS",2,0,"received",0,0
255536,2019-04-06,"27","18-30","SMS",4,0,"received",0,0
255537,2019-04-01,"51","46-60","Email",2,0,"received",0,0
255538,2019-04-27,"66","60+","SMS",2,0,"received",0,0
255539,2019-04-02,"27","18-30","Email",4,1,"bounced",0,0
255540,2019-04-13,"46","46-60","Email",2,0,"received",0,0
255541,2019-04-11,"44","31-45","Email",4,0,"received",0,0
255542,2019-04-01,"36","31-45","Email",2,0,"received",0,0
255543,2019-04-07,"34","31-45","Email",2,0,"received",0,0
255544,2019-04-25,"39","31-45","SMS",4,0,"received",0,0
255545,2019-04-08,"38","31-45","SMS",6,0,"received",0,0
255546,2019-04-28,"23","18-30","Email",2,0,"received",0,0
255547,2019-04-30,"19","18-30","Email",2,0,"received",0,0
255548,2019-04-10,"50","46-60","SMS",2,0,"received",0,0
255549,2019-04-06,"42","31-45","Email",2,0,"received",0,0
255550,2019-04-21,"47","46-60","SMS",2,0,"received",0,0
255551,2019-04-16,"74","60+","SMS",2,0,"received",0,0
255552,2019-04-22,"25","18-30","Email",6,1,"added to cart",0,0
255553,2019-04-26,"38","31-45","SMS",4,0,"received",0,0
255554,2019-04-23,"38","31-45","SMS",2,0,"received",0,0
255555,2019-04-02,"24","18-30","Email",2,0,"received",0,0
255556,2019-04-24,"25","18-30","SMS",2,0,"received",0,0
255557,2019-04-20,"43","31-45","Email",4,0,"received",0,0
255558,2019-04-04,"36","31-45","Email",2,0,"received",0,0
255559,2019-04-17,"45","31-45","Email",4,0,"received",0,0
255560,2019-04-13,"20","18-30","SMS",4,0,"received",0,0
255561,2019-04-27,"40","31-45","SMS",4,0,"received",0,0
255562,2019-04-22,"37","31-45","Email",6,0,"received",0,0
255563,2019-05-01,"45","31-45","SMS",2,0,"received",0,0
255564,2019-04-16,"44","31-45","Email",2,0,"received",0,0
255565,2019-04-10,"28","18-30","Email",2,0,"received",0,0
255566,2019-04-16,"20","18-30","Email",6,0,"received",0,0
255567,2019-04-05,"64","60+","Email",4,0,"received",0,0
255568,2019-04-08,"26","18-30","Email",2,0,"received",0,0
255569,2019-04-11,"42","31-45","Email",4,0,"received",0,0
255570,2019-04-03,"60","46-60","SMS",4,0,"received",0,0
255571,2019-04-21,"48","46-60","SMS",2,0,"received",0,0
255572,2019-04-21,"37","31-45","Email",2,0,"received",0,0
255573,2019-04-04,"26","18-30","Email",4,0,"received",0,0
255574,2019-04-25,"38","31-45","SMS",4,0,"received",0,0
255575,2019-04-23,"35","31-45","SMS",2,0,"received",0,0
255576,2019-04-27,"38","31-45","SMS",2,0,"received",0,0
255577,2019-04-25,"65","60+","SMS",2,0,"received",0,0
255578,2019-04-28,"49","46-60","Email",2,0,"received",0,0
255579,2019-04-15,"51","46-60","SMS",2,0,"received",0,0
255580,2019-04-15,"32","31-45","Email",2,0,"received",0,0
255581,2019-04-24,"43","31-45","SMS",2,0,"received",0,0
255582,2019-04-10,"30","18-30","SMS",2,0,"received",0,0
255583,2019-04-19,"29","18-30","Email",4,1,"added to cart",0,0
255584,2019-04-20,"19","18-30","Email",2,0,"received",0,0
255585,2019-04-15,"40","31-45","Email",2,0,"received",0,0
255586,2019-04-15,"36","31-45","Email",4,0,"received",0,0
255587,2019-04-21,"64","60+","SMS",2,0,"received",0,0
255588,2019-04-28,"37","31-45","SMS",2,0,"received",0,0
255589,2019-04-14,"22","18-30","SMS",4,0,"received",0,0
255590,2019-04-03,"56","46-60","Email",2,0,"received",0,0
255591,2019-04-10,"50","46-60","Email",2,0,"received",0,0
255592,2019-04-21,"55","46-60","Email",4,0,"received",0,0
255593,2019-04-23,"20","18-30","Email",4,0,"received",0,0
255594,2019-04-25,"40","31-45","SMS",6,0,"received",0,0
255595,2019-04-25,"27","18-30","Email",4,0,"received",0,0
255596,2019-04-16,"41","31-45","SMS",4,0,"received",0,0
255597,2019-04-15,"25","18-30","Email",6,0,"received",0,0
255598,2019-04-24,"31","31-45","Email",6,0,"received",0,0
255599,2019-04-19,"20","18-30","Email",2,0,"received",0,0
255600,2019-04-16,"36","31-45","Email",4,0,"received",0,0
255601,2019-04-18,"26","18-30","SMS",2,1,"bounced",0,0
255602,2019-04-04,"60","46-60","SMS",2,0,"received",0,0
255603,2019-04-08,"45","31-45","SMS",2,0,"received",0,0
255604,2019-04-27,"32","31-45","Email",6,0,"received",0,0
255605,2019-04-15,"30","18-30","Email",2,0,"received",0,0
255606,2019-04-18,"53","46-60","SMS",4,0,"received",0,0
255607,2019-04-04,"24","18-30","SMS",4,1,"saw review",0,0
255608,2019-04-19,"49","46-60","Email",2,0,"received",0,0
255609,2019-04-01,"35","31-45","SMS",2,0,"received",0,0
255610,2019-04-24,"20","18-30","SMS",2,1,"saw review",0,0
255611,2019-04-02,"50","46-60","SMS",2,0,"received",0,0
255612,2019-04-22,"19","18-30","Email",4,0,"received",0,0
255613,2019-05-01,"26","18-30","SMS",6,0,"received",0,0
